iso,country,antimony_us,antimony_cn,beryllium_us,beryllium_cn,bismuth_us,bismuth_cn,cadmium_us,cadmium_cn,chromium_us,chromium_cn,cobalt_us,cobalt_cn,graphite_us,graphite_cn,lithium_us,lithium_cn,magnesium_us,magnesium_cn,manganese_us,manganese_cn,molybdenum_us,molybdenum_cn,niobium_us,niobium_cn,palladium_us,palladium_cn,platinum_us,platinum_cn,ree_us,ree_cn,rhodium_us,rhodium_cn,titanium_us,titanium_cn,tungsten_us,tungsten_cn,uranium_us,uranium_cn,zirconium_us,zirconium_cn,crit_us,crit_cn,aluminum_us,aluminum_cn,copper_us,copper_cn,gold_us,gold_cn,silver_us,silver_cn,nickel_us,nickel_cn,zinc_us,zinc_cn,lead_us,lead_cn,steel_us,steel_cn,tin_us,tin_cn,metals_us,metals_cn,coffee_us,coffee_cn,maize_us,maize_cn,milk_us,milk_cn,palm_us,palm_cn,pork_us,pork_cn,poultry_us,poultry_cn,rice_us,rice_cn,soy_us,soy_cn,sugar_us,sugar_cn,wheat_us,wheat_cn,beef_us,beef_cn,ag_us,ag_cn,gas_us,gas_cn,oil_us,oil_cn,coal_us,coal_cn,energy_us,energy_cn,mil_ex_us,mil_ex_cn,arms_ex_us,arms_ex_cn,arms_im_us,arms_im_cn,arms_us,arms_cn,unga_us,unga_cn,aid_us,aid_cn,trade_us,trade_cn,fdi_us,fdi_cn,student_in_us,student_in_cn,student_out_us,student_out_cn,students_us,students_cn,overall_us,overall_cn,resources_us,resources_cn,mil_us,mil_cn,diplo_us,diplo_cn,soft_us,soft_cn
MUS,Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037064496410409,0.0,0.04,0.0,0.0,0.0,0.024999999999999998,0.0,0.13043478260869565,0.7195121951219513,0.009900990099009901,0.01,0.4400994484537906,0.4287310150347864,,,0.424559538399001,0.0,0.10559751884050751,0.15700543505850903,0.27023914367724083,0.0800310280576271,0.20461301693566028,0.17100465962895806,0.0009071776966627841,0.0,0.33531010647522186,0.0,0.07920792079207921,0.4117492144246596,0.35520490406393795,0.25440652487409626
MEX,Mexico,0.168,0.004,0.02,0.0,0.132,0.004,0.10400000000000001,0.156,0.004,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.132,,0.20800000000000002,0.008,0.156,0.052000000000000005,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.11199999999999999,0.0,0.0,0.0,0.012,0.0,0.342483660130719,0.03852769177846579,0.012,0.0,0.168,0.012,0.512,0.0,1.0,0.0,0.0,0.0,0.436,0.004,0.256,0.0,0.084,0.0,0.012,0.0,0.4729214340198323,0.0030511060259344014,0.17600000000000002,0.0,0.0,0.0,0.06,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508,0.0,0.0,0.0,0.052000000000000005,0.0,0.4537246049661401,0.0,0.0,0.0,0.124,0.004,0.0,0.0,0.124,0.004,0.3808963615015214,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.21739130434782608,0.6463414634146342,0.019801980198019802,0.0,1.0,0.8681704129754875,0.8083524465351943,0.21665314136462172,1.0,0.27953850534790636,0.0,0.0,0.5097341249862023,0.14249031542346588,0.6219869049379821,0.2409496944790703,0.5598705728775583,0.01831719448232255,0.5364780594674782,0.0,0.1338759642835449,0.364806224749364,0.7727729915193965,0.40914563861520153
FSM,Federated States of Micronesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7251038183783249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7717391304347827,0.17073170731707318,1.0,0.0,0.2602577255828154,0.033647775995414235,,0.31708469281755014,0.20248502645569755,0.0,0.0,0.0,0.10321352778320302,0.0,0.3950070521380261,0.06546706933352843,0.0,0.0,0.38672203646843994,0.0,1.0,0.09636390842436032,0.1817538468444361,0.11692254399700543
MDA,Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804347826086956,0.3780487804878048,0.18811881188118815,0.02,0.2758910477919833,0.2310436475156633,,,0.46966006140762173,0.0,0.27548206300331973,0.1510388660166299,0.3798243687769712,0.07698966420789509,0.1690705492123425,0.09750935949602159,0.0,0.0,0.0,0.0,0.3209014152949037,0.22466556935508003,0.3278905781211682,0.15403209701871387
MNG,Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.004,0.004,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006535947712418302,0.01857585139318886,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007627765064836003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.024,0.0,0.032,0.7784498620024626,0.49230140557128116,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826084,0.7195121951219513,0.09900990099009903,0.21,0.37526593558217053,0.6514371670482006,,,0.684255876842447,0.23273798085765574,0.21706570727672636,0.6590494344859711,0.45943436901216456,0.45457447783389054,0.2605554150990621,0.3561804216704896,0.00026266648341281916,0.0206319533860787,0.4151732597346467,0.2625607496380166,0.15404239810484113,0.5246326500074817,0.41739199432498114,0.5530612648192891
MNE,Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49230140557128116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4239130434782608,0.40243902439024387,0.0495049504950495,0.45999999999999996,0.1692816470435179,0.2593803628857046,,0.29942570233527516,0.31562644764522535,0.0,0.0,0.0,0.16088557111294233,0.0,0.17896088212030384,0.17842980415650297,0.0,0.0,0.2625607496380166,0.0,0.2672052481321751,0.48677540026934,0.16510015976815942,0.18628736303691307
MAR,Morocco,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.004,0.0,0.0,0.0,0.0,0.0,,0.008,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836607,0.00412796697626419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588424582011327,0.0,0.78,0.0,0.0,0.0,0.4875,0.0,0.15217391304347827,0.7560975609756099,0.039603960396039604,0.02,0.6635829137223394,0.5980152177911521,,0.2678611550539386,0.6776295226088922,0.10715243040984171,0.34010142397663756,0.3238427475916035,0.5187721935291544,0.21969294993183913,0.34988081491825973,0.23424067547900518,0.005253329668256384,0.0016589462110283314,0.6113826443739375,0.0,0.10824272611310211,0.43804279515187794,0.591236822964707,0.3618927193531996
MOZ,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.0,0.04815961472308223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037064496410409,0.0,0.0,0.38,0.0,0.0,0.0,0.2375,0.13043478260869565,0.7439024390243903,0.504950495049505,0.26,0.45508923293521913,0.5461895738619814,,0.2697617725874661,0.30583071836110115,0.26321030733806716,0.1307715914855022,0.09564841896190027,0.2225510963766131,0.18292253884417695,0.2650108658054008,0.2873010288039073,0.0009071776966627841,0.019354372461997203,0.3219767731418885,0.12666666666666665,0.35862236530401503,0.5666197815352386,0.3388541335491232,0.3329913429343343
MMR,Myanmar,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03852769177846578,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0015255530129672007,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.13092550790067722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30185322482052046,0.1904481807507607,0.0,1.0,0.0,0.0,0.0,0.625,0.13043478260869565,0.7195121951219513,0.0297029702970297,0.01,0.44376835069950243,0.7539876473378001,,0.33676232616899354,0.6496821205906601,0.3860008771618068,0.0,0.0,0.33116514725846047,0.19675781936398015,0.17081825852738777,0.502611587096573,0.0,0.47059261281477166,0.16098838657094425,0.4349056964004057,0.09038449857255663,0.4117492144246596,0.3875055950040719,0.4292122912598045
NAM,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.0,0.0,0.052287581699346414,0.17337461300309603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015255530129672007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904481807507607,0.1904481807507607,0.0,1.0,0.0,0.0,0.0,0.625,0.10869565217391303,0.7317073170731708,0.18811881188118815,0.049999999999999996,0.45118185073925227,0.41249446115629845,,0.3246035434536983,0.25504108615948035,0.10715243040984171,0.08465019929960023,0.21032875437060916,0.1731522401589227,0.16183099392364592,0.16073147240150576,0.33532799775070393,0.02101331867302553,0.0702888296803091,0.10157236306707237,0.4349056964004057,0.16752718216606935,0.4412090378572498,0.3121983421962583,0.2996730406425057
NPL,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.62,0.0,0.0,0.0,0.38749999999999996,0.1630434782608696,0.7317073170731708,0.09900990099009903,0.08,0.3417036629327791,0.499058078338349,,0.18267143569376018,0.943542226349593,0.2737063744404751,0.0,0.0,0.480955671135843,0.1395174792785614,0.14979793862456883,0.3091741003909422,0.0,0.0,0.0,0.4425103901362014,0.1479074287796878,0.45814155319467303,0.4113709054698882,0.27377644286187036
NLD,Netherlands,0.004,0.0,0.0,0.0,0.004,0.0,0.0,0.055999999999999994,0.012,0.0,0.008,0.0,0.004,0.0,0.0,0.0,0.008,,0.004,0.0,0.004,0.004,0.008,0.012,0.0,0.0,0.0,0.052000000000000005,0.004,0.0,0.0,0.0,0.008,0.004,0.024,0.0,0.0,0.0,0.004,0.0,0.015686274509803925,0.02201582387340902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.012,0.008,0.0,0.027999999999999997,0.0,0.016,0.0,0.010678871090770403,0.0030511060259344014,0.004,0.004,0.0,0.0,0.008,0.036000000000000004,0.0,0.0,0.004,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.011286681715575623,0.0270880361173815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.76,0.0,0.5499999999999999,0.0,0.81875,0.0,0.44565217391304346,0.3658536585365853,0.009900990099009901,0.0,0.9508954841035155,0.9228805440604576,1.0,0.4406172208844878,0.7286984841648401,0.3750712293481813,0.6455956980371095,0.8545639600365383,0.7005246424383391,0.6267870173132633,0.5530975318282265,0.3023484999665489,0.01513150580505574,0.020960023119676176,0.6725103901362015,0.0,0.25712203122152705,0.20649408948077205,0.8838953161346905,0.6634947736881837
NZL,New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0015255530129672007,0.0,0.0,0.0,0.0,0.0,0.012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.04,0.04514672686230249,0.5869074492099323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4422069815053778,1.0,0.0,0.0,0.0,0.625,0.0,0.35869565217391297,0.40243902439024387,0.009900990099009901,0.0,0.7433515748586876,0.7361204877763677,0.4197104528036699,0.20414639270445575,0.6828662601287668,0.2412163941971347,0.8090409785030742,0.9998796397983015,0.7604760308445828,0.6326290009125096,0.4976350021838553,0.3771927239208795,0.018756642750374846,0.2358662011323238,0.8666666666666667,0.23584372346953483,0.20804227662030003,0.2271434984288493,0.641243635175469,0.5243511914290233
NIC,Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008390541571319602,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,0.012,0.0,0.12189616252821675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365088624480848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173912,0.7560975609756099,0.09900990099009903,0.0,0.6792003523206418,0.40960920631030034,,,0.512851654634434,0.0,0.0,0.0,0.26141798942280925,0.0,0.2875930336670039,0.16098315123987178,0.052359584113945756,0.0,0.4461380599723119,0.0,0.09882767417846079,0.4267544515935957,0.4703563223805971,0.2048251361293312
NER,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.9159999999999999,0.0,0.0,0.028104575163398697,0.15755073959408325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.84,0.0,0.0,0.0,0.5249999999999999,0.0,0.15217391304347827,0.7560975609756099,0.3069306930693069,0.36000000000000004,0.29366566737137734,0.30724167031367483,,0.03957204560249982,0.4110313934242079,0.0,0.0,0.023293183202991466,0.20951672766894808,0.01187333035812016,0.2703427598988125,0.20493106951369136,0.011294658786751222,0.06331644705424798,0.5158437234695348,0.0,0.25912652614954745,0.6299446356426754,0.25161642115031196,0.1195743356499076
NGA,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.002063983488132095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.04,0.008,0.0,0.0,0.04000000000000001,0.012,0.1904481807507607,0.30185322482052046,0.32,0.48,0.0,0.0,0.19999999999999998,0.3,0.15217391304347827,0.7439024390243903,0.0297029702970297,0.01,0.7617530830070618,0.7465055763216089,0.28790999651076915,0.5030317426321204,0.9495807406042043,0.3274144057737007,0.0,0.0,0.484033707915634,0.1668942956349347,0.2694216933322028,0.34979910968874006,0.01607518878486453,0.005652029740973525,0.20823902973373903,0.3209883865709442,0.1026544372228634,0.4255154870567111,0.5112835167889273,0.4721912069789269
PRK,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06260749914000689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002288329519450801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.016,0.5346556376275643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7439024390243903,0.009900990099009901,0.0,0.0,0.6482791317614813,,,0.05359544375807696,0.059276529984047414,0.0,0.0,0.027319426627270577,0.030215270143636792,0.07897561542243856,0.20760348826805358,0.0,0.03251039294022092,0.2851496734013676,0.0,0.005588288890238717,0.41987131527757,0.013661082787448221,0.339281212658892
NOR,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,,0.32799999999999996,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18496732026143797,0.0,0.004,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.172,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03356216628527841,0.008390541571319602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.004,0.0,0.0,0.008,0.004,0.0,0.0,1.0,0.0,0.35000000000000003,0.0,0.84375,0.0,0.41304347826086957,0.39024390243902435,0.009900990099009901,0.0,0.7621111619051117,0.6592265125550796,0.6011264707247684,0.23707017233647565,0.7504633463906853,0.2969420792932892,0.5627846044585074,0.6852517556248529,0.6694072951160365,0.5006577150088416,0.44265419019691343,0.22592886148092653,0.09103760653942239,0.004979507372641865,0.45,0.0,0.23871712324606692,0.22026036211282354,0.6776162378094519,0.4656981511776333
OMN,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013071895424836605,0.023391812865497085,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007627765064836003,0.0007627765064836003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.21600000000000003,0.0,0.0,0.004,0.21600000000000003,0.9994582476471942,0.1904481807507607,0.74,0.0,0.0,0.0,0.46249999999999997,0.0,0.11956521739130434,0.7682926829268294,0.009900990099009901,0.0,0.6585987419287351,0.7792376090371984,,0.3428198865829897,0.7274645289728034,0.0,0.3059771733325094,0.14471047151781757,0.52678050184885,0.07376386557547548,0.38431257727998314,0.30064403057529315,0.002439396253871674,0.09651325904265526,0.7797110654118369,0.10157236306707237,0.07307295146692581,0.4336375879096215,0.5927490428222878,0.39864708331728504
PAK,Pakistan,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.11599999999999999,0.0006535947712418302,0.03990368077055384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.012,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.015801354401805873,0.006772009029345374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904481807507607,0.7784498620024626,0.26,1.0,0.0,0.0,0.1625,0.625,0.10869565217391303,0.7804878048780486,0.13861386138613863,0.15,0.7065550813836239,0.7703688092796295,,0.5683556958397242,0.8716141775083777,0.5271536530332054,0.0,0.0,0.4442914900978013,0.268708206062161,0.24409848206568338,0.500678091384201,0.006612910360052308,0.018758013129928888,0.18823902973373904,0.74850659306798,0.13958573771487578,0.5251833009127636,0.5754809756133388,0.5358646222046015
PAN,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0015255530129672007,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0090293453724605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49230140557128116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999999999997,0.5853658536585366,0.019801980198019802,0.0,0.7737834826223766,0.6903126213024241,0.26158183547671177,0.19947622538136403,0.6875482671779212,0.059276529984047414,0.0,0.0,0.35046681435571725,0.030215270143636792,0.2709870557334211,0.18899123802099901,0.004241799603770302,0.0,0.2625607496380166,0.0,0.15228087225900502,0.33039054316923533,0.4619903570029027,0.3066987843789971
